source,layer,lat,lon,name,addendum_json_vh,addendum_json_georg
swe-virtual-herbarium,socken,56.836000000000006,15.41642,Ekeberga,"{""District"":""Ekeberga"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Lessebo"",""Latitude"":56.836,""Longitude"":15.41642,""Continent"":""Europe"",""ID"":17471,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9980,""RT90centrE"":1476267,""RT90centrN"":6301087,""Code"":""SE-0761""}","{""coordinateUncertaintyInMeters"":9980,""locationDisplayLabel"":""Ekeberga""}"
swe-virtual-herbarium,socken,57.694219999999994,14.98373,Eksjö,"{""District"":""Eksjö"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Eksjö"",""Latitude"":57.69422,""Longitude"":14.98373,""Continent"":""Europe"",""ID"":17472,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11637,""RT90centrE"":1451011,""RT90centrN"":6396892,""Code"":""SE-0686""}","{""coordinateUncertaintyInMeters"":11637,""locationDisplayLabel"":""Eksjö""}"
swe-virtual-herbarium,socken,57.153459999999995,15.69558,Fagerhult,"{""District"":""Fagerhult"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Högsby"",""Latitude"":57.15346,""Longitude"":15.69558,""Continent"":""Europe"",""ID"":17473,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13760,""RT90centrE"":1493364,""RT90centrN"":6336378,""Code"":""SE-0821""}","{""coordinateUncertaintyInMeters"":13760,""locationDisplayLabel"":""Fagerhult""}"
swe-virtual-herbarium,socken,56.891059999999996,13.3349,Femsjö,"{""District"":""Femsjö"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Hylte"",""Latitude"":56.89106,""Longitude"":13.3349,""Continent"":""Europe"",""ID"":17474,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7837,""RT90centrE"":1349452,""RT90centrN"":6309872,""Code"":""SE-1315""}","{""coordinateUncertaintyInMeters"":7837,""locationDisplayLabel"":""Femsjö""}"
swe-virtual-herbarium,socken,57.76857,14.827,Flisby,"{""District"":""Flisby"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Nässjö"",""Latitude"":57.76857,""Longitude"":14.827,""Continent"":""Europe"",""ID"":17475,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10549,""RT90centrE"":1441785,""RT90centrN"":6405297,""Code"":""SE-0682""}","{""coordinateUncertaintyInMeters"":10549,""locationDisplayLabel"":""Flisby""}"
swe-virtual-herbarium,socken,57.14773,16.2724,Fliseryd,"{""District"":""Fliseryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Mönsterås"",""Latitude"":57.14773,""Longitude"":16.2724,""Continent"":""Europe"",""ID"":17476,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":12712,""RT90centrE"":1528280,""RT90centrN"":6335831,""Code"":""SE-0861""}","{""coordinateUncertaintyInMeters"":12712,""locationDisplayLabel"":""Fliseryd""}"
swe-virtual-herbarium,socken,57.674769999999995,14.471079999999999,Forserum,"{""District"":""Forserum"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Nässjö"",""Latitude"":57.67477,""Longitude"":14.47108,""Continent"":""Europe"",""ID"":17477,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6319,""RT90centrE"":1420399,""RT90centrN"":6395213,""Code"":""SE-0682""}","{""coordinateUncertaintyInMeters"":6319,""locationDisplayLabel"":""Forserum""}"
swe-virtual-herbarium,socken,57.15792,13.835020000000002,Forsheda,"{""District"":""Forsheda"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Värnamo"",""Latitude"":57.15792,""Longitude"":13.83502,""Continent"":""Europe"",""ID"":17478,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7632,""RT90centrE"":1380784,""RT90centrN"":6338592,""Code"":""SE-0683""}","{""coordinateUncertaintyInMeters"":7632,""locationDisplayLabel"":""Forsheda""}"
swe-virtual-herbarium,socken,57.92578,14.892579999999999,Frinnaryd,"{""District"":""Frinnaryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Aneby"",""Latitude"":57.92578,""Longitude"":14.89258,""Continent"":""Europe"",""ID"":17479,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8871,""RT90centrE"":1445924,""RT90centrN"":6422750,""Code"":""SE-0604""}","{""coordinateUncertaintyInMeters"":8871,""locationDisplayLabel"":""Frinnaryd""}"
swe-virtual-herbarium,socken,57.25727,14.199470000000002,Fryele,"{""District"":""Fryele"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Värnamo"",""Latitude"":57.25727,""Longitude"":14.19947,""Continent"":""Europe"",""ID"":17480,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9155,""RT90centrE"":1403095,""RT90centrN"":6349076,""Code"":""SE-0683""}","{""coordinateUncertaintyInMeters"":9155,""locationDisplayLabel"":""Fryele""}"
swe-virtual-herbarium,socken,57.28827,14.84719,Fröderyd,"{""District"":""Fröderyd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Vetlanda"",""Latitude"":57.28827,""Longitude"":14.84719,""Continent"":""Europe"",""ID"":17481,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9045,""RT90centrE"":1442230,""RT90centrN"":6351792,""Code"":""SE-0685""}","{""coordinateUncertaintyInMeters"":9045,""locationDisplayLabel"":""Fröderyd""}"
swe-virtual-herbarium,socken,57.67655,16.00986,Frödinge,"{""District"":""Frödinge"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Vimmerby"",""Latitude"":57.67655,""Longitude"":16.00986,""Continent"":""Europe"",""ID"":17482,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10663,""RT90centrE"":1512211,""RT90centrN"":6394645,""Code"":""SE-0884""}","{""coordinateUncertaintyInMeters"":10663,""locationDisplayLabel"":""Frödinge""}"
swe-virtual-herbarium,socken,56.862519999999996,15.080079999999999,Furuby,"{""District"":""Furuby"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Växjö"",""Latitude"":56.86252,""Longitude"":15.08008,""Continent"":""Europe"",""ID"":17483,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10899,""RT90centrE"":1455769,""RT90centrN"":6304207,""Code"":""SE-0780""}","{""coordinateUncertaintyInMeters"":10899,""locationDisplayLabel"":""Furuby""}"
swe-virtual-herbarium,socken,57.19574,15.85157,Fågelfors,"{""District"":""Fågelfors"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Högsby"",""Latitude"":57.19574,""Longitude"":15.85157,""Continent"":""Europe"",""ID"":17484,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7695,""RT90centrE"":1502802,""RT90centrN"":6341082,""Code"":""SE-0821""}","{""coordinateUncertaintyInMeters"":7695,""locationDisplayLabel"":""Fågelfors""}"
swe-virtual-herbarium,socken,56.96716,13.260679999999999,Färgaryd,"{""District"":""Färgaryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Hallands län"",""Kommun"":""Hylte"",""Latitude"":56.96716,""Longitude"":13.26068,""Continent"":""Europe"",""ID"":17485,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7169,""RT90centrE"":1345247,""RT90centrN"":6318510,""Code"":""SE-1315""}","{""coordinateUncertaintyInMeters"":7169,""locationDisplayLabel"":""Färgaryd""}"
swe-virtual-herbarium,socken,56.7488,16.199279999999998,Förlösa,"{""District"":""Förlösa"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Kalmar"",""Latitude"":56.7488,""Longitude"":16.19928,""Continent"":""Europe"",""ID"":17486,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7754,""RT90centrE"":1524108,""RT90centrN"":6291378,""Code"":""SE-0880""}","{""coordinateUncertaintyInMeters"":7754,""locationDisplayLabel"":""Förlösa""}"
swe-virtual-herbarium,socken,57.893919999999994,16.38121,Gamleby,"{""District"":""Gamleby"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Västervik"",""Latitude"":57.89392,""Longitude"":16.38121,""Continent"":""Europe"",""ID"":17487,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11039,""RT90centrE"":1534162,""RT90centrN"":6418982,""Code"":""SE-0883""}","{""coordinateUncertaintyInMeters"":11039,""locationDisplayLabel"":""Gamleby""}"
swe-virtual-herbarium,socken,57.70845,16.47733,Gladhammar,"{""District"":""Gladhammar"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Västervik"",""Latitude"":57.70845,""Longitude"":16.47733,""Continent"":""Europe"",""ID"":17488,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11130,""RT90centrE"":1540068,""RT90centrN"":6398378,""Code"":""SE-0883""}","{""coordinateUncertaintyInMeters"":11130,""locationDisplayLabel"":""Gladhammar""}"
swe-virtual-herbarium,socken,57.335840000000005,13.747729999999999,Gnosjö,"{""District"":""Gnosjö"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Gnosjö"",""Latitude"":57.33584,""Longitude"":13.74773,""Continent"":""Europe"",""ID"":17489,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6190,""RT90centrE"":1376101,""RT90centrN"":6358558,""Code"":""SE-0617""}","{""coordinateUncertaintyInMeters"":6190,""locationDisplayLabel"":""Gnosjö""}"
swe-virtual-herbarium,socken,57.04954,15.23073,Granhult,"{""District"":""Granhult"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Uppvidinge"",""Latitude"":57.04954,""Longitude"":15.23073,""Continent"":""Europe"",""ID"":17490,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6124,""RT90centrE"":1465133,""RT90centrN"":6324947,""Code"":""SE-0760""}","{""coordinateUncertaintyInMeters"":6124,""locationDisplayLabel"":""Granhult""}"
swe-virtual-herbarium,socken,57.098490000000005,13.12703,Gryteryd,"{""District"":""Gryteryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Gislaved"",""Latitude"":57.09849,""Longitude"":13.12703,""Continent"":""Europe"",""ID"":17491,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6727,""RT90centrE"":1337694,""RT90centrN"":6333439,""Code"":""SE-0662""}","{""coordinateUncertaintyInMeters"":6727,""locationDisplayLabel"":""Gryteryd""}"
swe-virtual-herbarium,socken,58.021809999999995,14.52309,Gränna,"{""District"":""Gränna"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Jönköping"",""Latitude"":58.02181,""Longitude"":14.52309,""Continent"":""Europe"",""ID"":17492,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11104,""RT90centrE"":1424234,""RT90centrN"":6433801,""Code"":""SE-0680""}","{""coordinateUncertaintyInMeters"":11104,""locationDisplayLabel"":""Gränna""}"
swe-virtual-herbarium,socken,56.46329,15.78638,Gullabo,"{""District"":""Gullabo"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Torsås"",""Latitude"":56.46329,""Longitude"":15.78638,""Continent"":""Europe"",""ID"":17493,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7964,""RT90centrE"":1498838,""RT90centrN"":6259516,""Code"":""SE-0834""}","{""coordinateUncertaintyInMeters"":7964,""locationDisplayLabel"":""Gullabo""}"
swe-virtual-herbarium,socken,56.95053000000001,14.9132,Gårdsby,"{""District"":""Gårdsby"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Växjö"",""Latitude"":56.95053,""Longitude"":14.9132,""Continent"":""Europe"",""ID"":17494,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7731,""RT90centrE"":1445718,""RT90centrN"":6314128,""Code"":""SE-0780""}","{""coordinateUncertaintyInMeters"":7731,""locationDisplayLabel"":""Gårdsby""}"
swe-virtual-herbarium,socken,57.363330000000005,15.7114,Gårdveda,"{""District"":""Gårdveda"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Hultsfred"",""Latitude"":57.36333,""Longitude"":15.7114,""Continent"":""Europe"",""ID"":17495,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9079,""RT90centrE"":1494355,""RT90centrN"":6359748,""Code"":""SE-0860""}","{""coordinateUncertaintyInMeters"":9079,""locationDisplayLabel"":""Gårdveda""}"
swe-virtual-herbarium,socken,57.14915,14.30459,Gällaryd,"{""District"":""Gällaryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Värnamo"",""Latitude"":57.14915,""Longitude"":14.30459,""Continent"":""Europe"",""ID"":17496,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9916,""RT90centrE"":1409173,""RT90centrN"":6336893,""Code"":""SE-0683""}","{""coordinateUncertaintyInMeters"":9916,""locationDisplayLabel"":""Gällaryd""}"
swe-virtual-herbarium,socken,58.156690000000005,16.15118,Gärdserum,"{""District"":""Gärdserum"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Åtvidaberg"",""Latitude"":58.15669,""Longitude"":16.15118,""Continent"":""Europe"",""ID"":17497,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10788,""RT90centrE"":1520370,""RT90centrN"":6448156,""Code"":""SE-0561""}","{""coordinateUncertaintyInMeters"":10788,""locationDisplayLabel"":""Gärdserum""}"
swe-virtual-herbarium,socken,56.56182,13.9177,Göteryd,"{""District"":""Göteryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Älmhult"",""Latitude"":56.56182,""Longitude"":13.9177,""Continent"":""Europe"",""ID"":17498,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":14130,""RT90centrE"":1383954,""RT90centrN"":6272086,""Code"":""SE-0765""}","{""coordinateUncertaintyInMeters"":14130,""locationDisplayLabel"":""Göteryd""}"
swe-virtual-herbarium,socken,56.55251,16.233729999999998,Hagby,"{""District"":""Hagby"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Kalmar"",""Latitude"":56.55251,""Longitude"":16.23373,""Continent"":""Europe"",""ID"":17499,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6590,""RT90centrE"":1526353,""RT90centrN"":6269533,""Code"":""SE-0880""}","{""coordinateUncertaintyInMeters"":6590,""locationDisplayLabel"":""Hagby""}"
swe-virtual-herbarium,socken,57.3437,14.19255,Hagshult,"{""District"":""Hagshult"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Vaggeryd"",""Latitude"":57.3437,""Longitude"":14.19255,""Continent"":""Europe"",""ID"":17500,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7718,""RT90centrE"":1402906,""RT90centrN"":6358710,""Code"":""SE-0665""}","{""coordinateUncertaintyInMeters"":7718,""locationDisplayLabel"":""Hagshult""}"
swe-virtual-herbarium,socken,57.789530000000006,14.32032,Hakarp,"{""District"":""Hakarp"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Jönköping"",""Latitude"":57.78953,""Longitude"":14.32032,""Continent"":""Europe"",""ID"":17501,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6293,""RT90centrE"":1411685,""RT90centrN"":6408180,""Code"":""SE-0680""}","{""coordinateUncertaintyInMeters"":6293,""locationDisplayLabel"":""Hakarp""}"
swe-virtual-herbarium,socken,56.48015,13.893479999999998,Hallaryd,"{""District"":""Hallaryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Älmhult"",""Latitude"":56.48015,""Longitude"":13.89348,""Continent"":""Europe"",""ID"":17502,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":12241,""RT90centrE"":1382211,""RT90centrN"":6263034,""Code"":""SE-0765""}","{""coordinateUncertaintyInMeters"":12241,""locationDisplayLabel"":""Hallaryd""}"
swe-virtual-herbarium,socken,57.79136999999999,16.30157,Hallingeberg,"{""District"":""Hallingeberg"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Västervik"",""Latitude"":57.79137,""Longitude"":16.30157,""Continent"":""Europe"",""ID"":17503,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":15156,""RT90centrE"":1529523,""RT90centrN"":6407523,""Code"":""SE-0883""}","{""coordinateUncertaintyInMeters"":15156,""locationDisplayLabel"":""Hallingeberg""}"
swe-virtual-herbarium,socken,56.4835,16.14893,Halltorp,"{""District"":""Halltorp"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Kalmar"",""Latitude"":56.4835,""Longitude"":16.14893,""Continent"":""Europe"",""ID"":17504,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9866,""RT90centrE"":1521175,""RT90centrN"":6261819,""Code"":""SE-0880""}","{""coordinateUncertaintyInMeters"":9866,""locationDisplayLabel"":""Halltorp""}"
swe-virtual-herbarium,socken,56.66495,13.85963,Hamneda,"{""District"":""Hamneda"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Ljungby"",""Latitude"":56.66495,""Longitude"":13.85963,""Continent"":""Europe"",""ID"":17505,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11310,""RT90centrE"":1380709,""RT90centrN"":6283666,""Code"":""SE-0781""}","{""coordinateUncertaintyInMeters"":11310,""locationDisplayLabel"":""Hamneda""}"
swe-virtual-herbarium,socken,58.19269,16.33995,Hannäs,"{""District"":""Hannäs"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Östergötlands län"",""Kommun"":""Åtvidaberg"",""Latitude"":58.19269,""Longitude"":16.33995,""Continent"":""Europe"",""ID"":17506,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8847,""RT90centrE"":1531453,""RT90centrN"":6452238,""Code"":""SE-0561""}","{""coordinateUncertaintyInMeters"":8847,""locationDisplayLabel"":""Hannäs""}"
swe-virtual-herbarium,socken,57.89216,14.52925,Haurida,"{""District"":""Haurida"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Aneby"",""Latitude"":57.89216,""Longitude"":14.52925,""Continent"":""Europe"",""ID"":17507,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5441,""RT90centrE"":1424325,""RT90centrN"":6419356,""Code"":""SE-0604""}","{""coordinateUncertaintyInMeters"":5441,""locationDisplayLabel"":""Haurida""}"
swe-virtual-herbarium,socken,56.86444,14.956520000000001,Hemmesjö,"{""District"":""Hemmesjö"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Växjö"",""Latitude"":56.86444,""Longitude"":14.95652,""Continent"":""Europe"",""ID"":17508,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7390,""RT90centrE"":1448235,""RT90centrN"":6304508,""Code"":""SE-0780""}","{""coordinateUncertaintyInMeters"":7390,""locationDisplayLabel"":""Hemmesjö""}"
swe-virtual-herbarium,socken,56.89122,15.21398,Herråkra,"{""District"":""Herråkra"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Uppvidinge"",""Latitude"":56.89122,""Longitude"":15.21398,""Continent"":""Europe"",""ID"":17509,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8409,""RT90centrE"":1463965,""RT90centrN"":6307325,""Code"":""SE-0760""}","{""coordinateUncertaintyInMeters"":8409,""locationDisplayLabel"":""Herråkra""}"
swe-virtual-herbarium,socken,56.596140000000005,13.57484,Hinneryd,"{""District"":""Hinneryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Markaryd"",""Latitude"":56.59614,""Longitude"":13.57484,""Continent"":""Europe"",""ID"":17510,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":14342,""RT90centrE"":1363003,""RT90centrN"":6276538,""Code"":""SE-0767""}","{""coordinateUncertaintyInMeters"":14342,""locationDisplayLabel"":""Hinneryd""}"
swe-virtual-herbarium,socken,57.61338000000001,16.32883,Hjorted,"{""District"":""Hjorted"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Västervik"",""Latitude"":57.61338,""Longitude"":16.32883,""Continent"":""Europe"",""ID"":17511,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":15804,""RT90centrE"":1531297,""RT90centrN"":6387712,""Code"":""SE-0883""}","{""coordinateUncertaintyInMeters"":15804,""locationDisplayLabel"":""Hjorted""}"
swe-virtual-herbarium,socken,56.90667,14.41395,Hjortsberga,"{""District"":""Hjortsberga"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Alvesta"",""Latitude"":56.90667,""Longitude"":14.41395,""Continent"":""Europe"",""ID"":17512,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9850,""RT90centrE"":1415241,""RT90centrN"":6309752,""Code"":""SE-0764""}","{""coordinateUncertaintyInMeters"":9850,""locationDisplayLabel"":""Hjortsberga""}"
swe-virtual-herbarium,socken,57.233000000000004,14.50395,Hjälmseryd,"{""District"":""Hjälmseryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Sävsjö"",""Latitude"":57.233,""Longitude"":14.50395,""Continent"":""Europe"",""ID"":17513,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":14313,""RT90centrE"":1421417,""RT90centrN"":6345982,""Code"":""SE-0684""}","{""coordinateUncertaintyInMeters"":14313,""locationDisplayLabel"":""Hjälmseryd""}"
swe-virtual-herbarium,socken,57.11526,14.96729,Hornaryd,"{""District"":""Hornaryd"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Växjö"",""Latitude"":57.11526,""Longitude"":14.96729,""Continent"":""Europe"",""ID"":17514,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4266,""RT90centrE"":1449235,""RT90centrN"":6332431,""Code"":""SE-0780""}","{""coordinateUncertaintyInMeters"":4266,""locationDisplayLabel"":""Hornaryd""}"
swe-virtual-herbarium,socken,56.632180000000005,16.259,Hossmo,"{""District"":""Hossmo"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Kalmar"",""Latitude"":56.63218,""Longitude"":16.259,""Continent"":""Europe"",""ID"":17515,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6322,""RT90centrE"":1527848,""RT90centrN"":6278415,""Code"":""SE-0880""}","{""coordinateUncertaintyInMeters"":6322,""locationDisplayLabel"":""Hossmo""}"
swe-virtual-herbarium,socken,56.77098,15.19699,Hovmantorp,"{""District"":""Hovmantorp"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kronobergs län"",""Kommun"":""Lessebo"",""Latitude"":56.77098,""Longitude"":15.19699,""Continent"":""Europe"",""ID"":17516,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10124,""RT90centrE"":1462810,""RT90centrN"":6293944,""Code"":""SE-0761""}","{""coordinateUncertaintyInMeters"":10124,""locationDisplayLabel"":""Hovmantorp""}"
swe-virtual-herbarium,socken,57.63873,15.15451,Hult,"{""District"":""Hult"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Eksjö"",""Latitude"":57.63873,""Longitude"":15.15451,""Continent"":""Europe"",""ID"":17517,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8835,""RT90centrE"":1461137,""RT90centrN"":6390602,""Code"":""SE-0686""}","{""coordinateUncertaintyInMeters"":8835,""locationDisplayLabel"":""Hult""}"
swe-virtual-herbarium,socken,57.27013,14.696270000000002,Hultsjö,"{""District"":""Hultsjö"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Sävsjö"",""Latitude"":57.27013,""Longitude"":14.69627,""Continent"":""Europe"",""ID"":17518,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9100,""RT90centrE"":1433097,""RT90centrN"":6349911,""Code"":""SE-0684""}","{""coordinateUncertaintyInMeters"":9100,""locationDisplayLabel"":""Hultsjö""}"
swe-virtual-herbarium,socken,57.78762,14.27015,Huskvarna,"{""District"":""Huskvarna"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Jönköping"",""Latitude"":57.78762,""Longitude"":14.27015,""Continent"":""Europe"",""ID"":17519,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3300,""RT90centrE"":1408695,""RT90centrN"":6408033,""Code"":""SE-0680""}","{""coordinateUncertaintyInMeters"":3300,""locationDisplayLabel"":""Huskvarna""}"
swe-virtual-herbarium,socken,57.437630000000006,14.491539999999999,Hylletofta,"{""District"":""Hylletofta"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Sävsjö"",""Latitude"":57.43763,""Longitude"":14.49154,""Continent"":""Europe"",""ID"":17520,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6236,""RT90centrE"":1421107,""RT90centrN"":6368781,""Code"":""SE-0684""}","{""coordinateUncertaintyInMeters"":6236,""locationDisplayLabel"":""Hylletofta""}"
swe-virtual-herbarium,socken,57.07565,13.95359,Hånger,"{""District"":""Hånger"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Jönköpings län"",""Kommun"":""Värnamo"",""Latitude"":57.07565,""Longitude"":13.95359,""Continent"":""Europe"",""ID"":17521,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5786,""RT90centrE"":1387709,""RT90centrN"":6329232,""Code"":""SE-0683""}","{""coordinateUncertaintyInMeters"":5786,""locationDisplayLabel"":""Hånger""}"
swe-virtual-herbarium,socken,56.86549,15.666670000000002,Hälleberga,"{""District"":""Hälleberga"",""Province"":""Småland"",""Country"":""Sweden"",""Län"":""Kalmar län"",""Kommun"":""Nybro"",""Latitude"":56.86549,""Longitude"":15.66667,""Continent"":""Europe"",""ID"":17522,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10441,""RT90centrE"":1491550,""RT90centrN"":6304312,""Code"":""SE-0881""}","{""coordinateUncertaintyInMeters"":10441,""locationDisplayLabel"":""Hälleberga""}"
